session_id,turn_number,idioma,texto_clean,nivel_frustracion,intencion,resolved
SESS-909593,3,es,es increible que no pueda acceder,2,error_login,0
SESS-293031,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-293031,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-293031,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-335554,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-335554,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-335554,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-867876,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-867876,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-867876,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-252376,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-252376,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-252376,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-276633,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-276633,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-276633,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-772602,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-772602,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-772602,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-126109,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-126109,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-126109,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-200242,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-200242,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-200242,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-466471,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-466471,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-466471,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-965879,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-965879,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-965879,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-859623,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-859623,2,es,el codigo no llega,1,error_login,0
SESS-859623,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-454034,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-454034,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-454034,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-813251,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-813251,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-813251,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-854869,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-854869,2,es,el codigo no llega,1,error_login,0
SESS-854869,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-968657,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-968657,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-968657,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-889780,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-889780,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-889780,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-527024,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-527024,2,es,el codigo no llega,1,error_login,0
SESS-527024,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-819569,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-819569,2,es,el codigo no llega,1,error_login,0
SESS-819569,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-138493,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-138493,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-138493,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-337870,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-337870,2,es,el codigo no llega,1,error_login,0
SESS-337870,3,es,es increible que no pueda acceder,2,error_login,0
SESS-328535,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-328535,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-328535,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-745046,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-745046,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-745046,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-327900,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-327900,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-327900,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-967139,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-967139,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-967139,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-781144,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-781144,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-781144,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-133171,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-133171,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-133171,3,es,esto es un robo,2,problema_pago,0
SESS-835509,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-835509,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-835509,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-614290,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-614290,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-614290,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-985247,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-985247,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-985247,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-320682,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-320682,2,es,el codigo no llega,1,error_login,0
SESS-320682,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-276592,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-276592,2,es,el codigo no llega,1,error_login,0
SESS-276592,3,es,es increible que no pueda acceder,2,error_login,0
SESS-493742,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-493742,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-493742,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-564097,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-564097,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-564097,3,es,esto es un robo,2,problema_pago,0
SESS-381068,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-381068,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-381068,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-244323,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-244323,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-244323,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-646491,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-646491,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-646491,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-614326,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-614326,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-614326,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-561865,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-561865,2,es,el codigo no llega,1,error_login,0
SESS-561865,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-569013,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-569013,2,es,el codigo no llega,1,error_login,0
SESS-569013,3,es,es increible que no pueda acceder,2,error_login,0
SESS-501363,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-501363,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-501363,3,es,esto es un robo,2,problema_pago,0
SESS-481246,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-481246,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-481246,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-359846,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-359846,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-359846,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-451413,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-451413,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-451413,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-616671,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-616671,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-616671,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-297583,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-297583,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-297583,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-355860,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-355860,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-355860,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-629808,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-629808,2,es,el codigo no llega,1,error_login,0
SESS-629808,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-733519,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-733519,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-733519,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-507075,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-507075,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-507075,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-524354,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-524354,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-524354,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-346961,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-346961,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-346961,3,es,esto es un robo,2,problema_pago,0
SESS-557789,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-557789,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-557789,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-650303,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-650303,2,es,el codigo no llega,1,error_login,0
SESS-650303,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-490686,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-490686,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-490686,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-776229,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-776229,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-776229,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-627908,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-627908,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-627908,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-271972,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-271972,2,es,el codigo no llega,1,error_login,0
SESS-271972,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-673654,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-673654,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-673654,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-158413,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-158413,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-158413,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-858097,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-858097,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-858097,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-630077,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-630077,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-630077,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-667765,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-667765,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-667765,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-822956,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-822956,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-822956,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-983466,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-983466,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-983466,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-368759,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-368759,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-368759,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-135276,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-135276,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-135276,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-876844,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-876844,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-876844,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-690192,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-690192,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-690192,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-385513,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-385513,2,es,el codigo no llega,1,error_login,0
SESS-385513,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-381118,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-381118,2,es,el codigo no llega,1,error_login,0
SESS-381118,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-139035,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-139035,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-139035,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-752474,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-752474,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-752474,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-626443,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-626443,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-626443,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-880294,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-880294,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-880294,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-543296,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-543296,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-543296,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-671614,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-671614,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-671614,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-566865,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-566865,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-566865,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-991203,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-991203,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-991203,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-280185,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-280185,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-280185,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-579790,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-579790,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-579790,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-728590,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-728590,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-728590,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-340541,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-340541,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-340541,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-183747,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-183747,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-183747,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-982761,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-982761,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-982761,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-505725,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-505725,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-505725,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-965717,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-965717,2,es,el codigo no llega,1,error_login,0
SESS-965717,3,es,es increible que no pueda acceder,2,error_login,0
SESS-286187,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-286187,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-286187,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-331875,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-331875,2,es,el codigo no llega,1,error_login,0
SESS-331875,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-172650,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-172650,2,es,el codigo no llega,1,error_login,0
SESS-172650,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-759862,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-759862,2,es,el codigo no llega,1,error_login,0
SESS-759862,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-281860,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-281860,2,es,el codigo no llega,1,error_login,0
SESS-281860,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-742108,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-742108,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-742108,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-745901,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-745901,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-745901,3,es,esto es un robo,2,problema_pago,0
SESS-627341,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-627341,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-627341,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-348283,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-348283,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-348283,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-862263,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-862263,2,es,el codigo no llega,1,error_login,0
SESS-862263,3,es,es increible que no pueda acceder,2,error_login,0
SESS-628616,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-628616,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-628616,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-471511,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-471511,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-471511,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-991530,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-991530,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-991530,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-964298,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-964298,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-964298,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-251534,1,es,no puedo entrar a mi cuenta,0,error_login,0
